topic_id,topic_name,category
https://openalex.org/T13357,Eminent Domain and Property Rights,Social Sciences
https://openalex.org/T11956,Molecular Biology of Steroidogenesis and Disorders,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12862,History and Influence of Catholic Church in America,Arts and Humanities
https://openalex.org/T11834,Diagnosis and Management of Liver Diseases,Medicine
https://openalex.org/T12460,Pathogenesis and Management of Biliary Atresia,Medicine
https://openalex.org/T12147,Challenges of Urban Poverty and Development,Social Sciences
https://openalex.org/T11250,Wave Energy Conversion Technologies and Resource Assessment,Engineering
https://openalex.org/T10680,Wind Energy Technology and Aerodynamics,Engineering
https://openalex.org/T10223,Control and Synchronization in Microgrid Systems,Engineering
https://openalex.org/T13183,Islanding Detection Methods for Distributed Generations,Engineering
https://openalex.org/T10768,Integration of Electric Vehicles in Power Systems,Engineering
https://openalex.org/T10788,Neural Mechanisms of Auditory Processing and Perception,Neuroscience
https://openalex.org/T10465,Neural Mechanisms of Language Processing,Neuroscience
https://openalex.org/T11139,Uric Acid in Cardiovascular and Renal Health,Medicine
https://openalex.org/T11288,Clostridium difficile Infection and Treatment,Medicine
https://openalex.org/T10349,Migration Networks and Impacts on Labor Market,Social Sciences
https://openalex.org/T11648,Transnational Diasporas and Migration Studies,Social Sciences
https://openalex.org/T12802,Understanding Human Competence at Work,Psychology
https://openalex.org/T13827,Evolution and Education of Mechatronics Engineering,Engineering
https://openalex.org/T11292,Pediatric Pain Assessment and Management,Medicine
https://openalex.org/T11035,Salivary Gland Tumors and Carcinomas,Medicine
https://openalex.org/T13834,Pathogenesis and Treatment of Whipple's Disease,Medicine
https://openalex.org/T10877,Allergic Rhinitis and its Impact on Asthma,Medicine
https://openalex.org/T10806,Energetic Materials and Reactive Force Fields,Engineering
https://openalex.org/T12753,Executive Coaching and Psychodrama in Professional Development,Psychology
https://openalex.org/T12477,Immunotoxin Therapy for Cancer Treatment,Immunology and Microbiology
https://openalex.org/T13797,Introduction to Probability and Statistics,Mathematics
https://openalex.org/T13740,Soil Quality Assessment and Management,Agricultural and Biological Sciences
https://openalex.org/T11724,"Epidemiology, Classification, and Clinical Features of Inflammatory Myopathies",Medicine
https://openalex.org/T11319,Bioavailability and Health Effects of Curcumin,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T13471,Prospective Memory Retrieval and Aging,Psychology
https://openalex.org/T12282,Comminution in Mineral Processing,Engineering
https://openalex.org/T13966,Hyperglycemic Chorea and Basal Ganglia Lesions,Medicine
https://openalex.org/T12088,Intergenerational Mobility and Social Stratification,Social Sciences
https://openalex.org/T12829,Cyclin-Dependent Kinase 4/6 Inhibitors in Breast Cancer,Medicine
https://openalex.org/T14357,Evolution of Interior Design Education and Practice,Arts and Humanities
https://openalex.org/T13085,Pedagogical and Educational Research,Social Sciences
https://openalex.org/T10356,Orthodontic Research and Treatment,Dentistry
https://openalex.org/T12058,Allelopathy and Plant Interactions,Agricultural and Biological Sciences
https://openalex.org/T13438,Challenges and Policy Implications of Biodiversity Offsets,Environmental Science
https://openalex.org/T11350,Global Impact of Sex Work and Trafficking,Social Sciences
https://openalex.org/T11054,Pheochromocytoma and Paraganglioma,Medicine
https://openalex.org/T11385,Biological Activities of Triterpenoids and Saponins,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12128,Artificial Intelligence in Service Industry,Computer Science
https://openalex.org/T13389,Economic Policy and Wealth Inequality in Europe,"Economics, Econometrics and Finance"
https://openalex.org/T14019,Sustainable Development and Information Technology,Environmental Science
https://openalex.org/T12296,Post-mortem Imaging Techniques and Applications,Medicine
https://openalex.org/T12433,Obesity's Impact on Skin Physiology and Disorders,Medicine
https://openalex.org/T12136,Chemistry and Biological Activities of Vanadium Compounds,Chemistry
https://openalex.org/T10823,Global Burden of Leishmaniasis Incidence and Treatment,Medicine
https://openalex.org/T10695,Global Impact of Helminth Infections and Control Strategies,Immunology and Microbiology
https://openalex.org/T13173,Gender Representation in Educational Materials,Social Sciences
https://openalex.org/T10150,Diagnosis and Management of Fungal Infections,Medicine
https://openalex.org/T13385,Emerging Animal Pathogens and Diseases,Veterinary
https://openalex.org/T10436,Anesthesia and Sedation Management,Medicine
https://openalex.org/T13454,Biological Activities of Phenothiazines and Related Compounds,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T13489,Synthesis and Applications of ??-Lactams,Chemistry
https://openalex.org/T11581,Ebola Virus Research and Outbreaks,Medicine
https://openalex.org/T10365,Functional Bowel Disorders and Gastrointestinal Health,Medicine
https://openalex.org/T14353,Wireless Sensor Networks for Data Analysis,Computer Science
https://openalex.org/T13369,Hybrid Warfare and International Relations,Social Sciences
https://openalex.org/T13967,Conservation Science and Policy Advocacy,Environmental Science
https://openalex.org/T11622,Maritime Transportation Safety and Risk Analysis,Engineering
https://openalex.org/T12717,Space Exploration and Governance,Physics and Astronomy
https://openalex.org/T11755,Influence of Climate on Human Conflict,Social Sciences
https://openalex.org/T11200,Electrodeposition and Composite Coatings,Engineering
https://openalex.org/T10304,Symplectic Topology and Knot Invariants,Mathematics
https://openalex.org/T13410,Trained Immunity in Health and Disease,Immunology and Microbiology
https://openalex.org/T10781,Plasma Physics and Technology in Semiconductor Industry,Engineering
https://openalex.org/T12070,Effective Strategies for Writing Instruction in Education,Social Sciences
https://openalex.org/T11127,Solid-State Laser Technology,Engineering
https://openalex.org/T10592,Materials Challenges in Fusion Energy Research,Materials Science
https://openalex.org/T12506,Pyrochlore as Nuclear Waste Form,Materials Science
https://openalex.org/T13002,Politics and Society in Southeast Asia,Social Sciences
https://openalex.org/T13675,Diffusion Coefficients in Liquid Systems,Chemistry
https://openalex.org/T13079,Trace Element Analysis in Medicinal Plants and Teas,Chemistry
https://openalex.org/T13654,Ecological Wisdom in Urban Planning and Design,Environmental Science
https://openalex.org/T12006,Ergonomics and Human Factors in Technology Use,Psychology
https://openalex.org/T12269,Effects of Whole Body Vibration Training,Medicine
https://openalex.org/T13785,Coastal Hydrophysical Processes in Shallow Water Basins,Earth and Planetary Sciences
https://openalex.org/T10893,Religious Diversity and Regulation in Chinese Society,Social Sciences
https://openalex.org/T13360,Imperialism and Global Capitalism Critique,Social Sciences
https://openalex.org/T10910,Business Management in Information Age,"Business, Management and Accounting"
https://openalex.org/T11420,Affective Geographies and Multispecies Ethnography,Social Sciences
https://openalex.org/T11442,Titanium Alloys for Biomedical Applications,Materials Science
https://openalex.org/T10984,Chronic Rhinosinusitis and Nasal Polyps,Medicine
https://openalex.org/T11812,Nasal Surgery Techniques and Outcomes,Medicine
https://openalex.org/T11935,Multimodal Literacy in Education and Society,Arts and Humanities
https://openalex.org/T14207,Students and Staff as Partners in Higher Education,Social Sciences
https://openalex.org/T11966,Biomedical Applications of Silk Biomaterials,Materials Science
https://openalex.org/T11828,Corneal Tissue Engineering and Regeneration,Medicine
https://openalex.org/T11729,Mass Customization and Product Modularity,"Business, Management and Accounting"
https://openalex.org/T13538,Language Studies and Linguistics Research,Arts and Humanities
https://openalex.org/T13959,Swearing and Taboo Language in Communication,Social Sciences
https://openalex.org/T14516,Innovations in Education Technology and Learning Methods,Computer Science
https://openalex.org/T13065,Operations Research in Mine Planning,Engineering
https://openalex.org/T10761,Vehicular Ad Hoc Networks and Communications,Engineering
https://openalex.org/T12045,Rice Water Management and Productivity Enhancement,Agricultural and Biological Sciences
https://openalex.org/T11281,Homogeneous Catalysis with Transition Metals,Chemistry
https://openalex.org/T12530,Biological Activities of Diterpenoids from Medicinal Plants,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T14125,Generational Studies in Education and Culture,Social Sciences
https://openalex.org/T11356,Diagnosis and Management of Pleural Diseases,Medicine
https://openalex.org/T14473,"Impact of Decentralization in Kerala, India",Social Sciences
https://openalex.org/T10987,"Microfinance, Gender Empowerment, and Economic Development","Economics, Econometrics and Finance"
https://openalex.org/T12701,Biological Control of Invasive Species Management,Agricultural and Biological Sciences
https://openalex.org/T12387,Role of Galectins in Immunity and Disease,Immunology and Microbiology
https://openalex.org/T10576,Opioid Epidemic in the United States,Medicine
https://openalex.org/T10833,Factors Affecting Vaccine Hesitancy and Acceptance,Social Sciences
https://openalex.org/T14373,Multilevel Marketing and Organizational Innovation,"Business, Management and Accounting"
https://openalex.org/T12074,Science and Technology of Capacitive Deionization for Water Desalination,Engineering
https://openalex.org/T10921,Neutrino Flavor Transformation and Detection,Physics and Astronomy
https://openalex.org/T13164,Integration of Management Systems for Organizational Efficiency,"Business, Management and Accounting"
https://openalex.org/T11132,Psychodynamic Psychotherapy and Developmental Trauma,Psychology
https://openalex.org/T12844,Psychoanalysis and Mental Health Research,Psychology
https://openalex.org/T12531,Character Education in Schools and Teacher Training,Social Sciences
https://openalex.org/T14119,Multidisciplinary Research in Indonesia,Social Sciences
https://openalex.org/T13517,Probabilistic Analysis of Environmental Risks and Solutions,Environmental Science
https://openalex.org/T14389,Social Innovation and Interdisciplinary Research Networks,Social Sciences
https://openalex.org/T13756,Principles and Governance of International Environmental Law,Environmental Science
https://openalex.org/T10641,Management of Vascular Access in Healthcare,Health Professions
https://openalex.org/T11807,Assessment and Enhancement of Infrastructure Resilience,Engineering
https://openalex.org/T12222,Wireless Home Automation Systems,Engineering
https://openalex.org/T11527,Three-Dimensional Integrated Circuits,Engineering
