InstitutionId,Institution_Name,City,Country
26140,Naval Physical & Oceanographic Laboratory,New Delhi,India
26141,Naval Research Board,New Delhi,India
26142,Naval Science & Technological Laboratory,New Delhi,India
26143,Proof & Experimental Establishment,New Delhi,India
26144,Recruitment and Assesment Centre,New Delhi,India
26145,Research & Development Establishment (Engrs.),New Delhi,India
26146,Research Centre Imarat,New Delhi,India
26147,Scientific Analysis Group,New Delhi,India
26148,Snow & Avalanche Study Estt,New Delhi,India
26149,Solid State Physics Laboratory,New Delhi,India
26150,Terminal Ballistics Research Laboratory,New Delhi,India
26151,Vehicles Research Development Establishment,New Delhi,India
26152,Ministry of Defence,New Delhi,India
26153,Nassau University Medical Center,East Meadow,United States
26154,Hofstra University,East Meadow,United States
26155,New York Institute of Technology,East Meadow,United States
26156,Taizhou People's Hospital,Taizhou,China
26157,Nantong University,Taizhou,China
26158,Agricultural Research Council of South Africa,Pretoria,South Africa
26159,Animal Production Institute,Pretoria,South Africa
26160,"Institute for Deciduous Fruit, Vines and Wine",Pretoria,South Africa
26161,"Institute for Soil, Climate and Water",Pretoria,South Africa
26162,Onderstepoort Veterinary Institute,Pretoria,South Africa
26163,Hubei University of Automotive Technology,Shiyan,China
26165,Instituto de la Grasa,Seville,Spain
26167,National Research Council,Colombo,Sri Lanka
26168,Duke University Health System,Durham,United States
26169,Duke Medical Center,Durham,United States
26170,Duke Raleigh Hospital,Durham,United States
26171,Duke Regional Hospital,Durham,United States
26172,Duke University Hospital,Durham,United States
26173,Duke University,Durham,United States
26174,Beijing Tsinghua Chang Gung Hospital,Beijing,China
26175,Tsinghua University,Beijing,China
26176,Providence VA Medical Center,Providence,United States
26177,VA New England Healthcare System,Providence,United States
26178,Brown University,Providence,United States
26179,Rhode Island College,Providence,United States
26180,University of Rhode Island,Providence,United States
26182,Institute of Applied Mathematics,Vladivostok,Russia
26183,Department of Mathematical Sciences,Vladivostok,Russia
26184,Far Eastern Branch of the Russian Academy of Sciences,Vladivostok,Russia
26185,Athens State University,Athens,United States
26186,Universidad Nacional de Chimborazo,Riobamba,Ecuador
26187,Jawaharlal Nehru Krishi Vishwa Vidyalaya,Jabalpur,India
26188,Affiliated Hospital of Hebei University,Baoding,China
26189,St. John Fisher College,Rochester,United States
26190,Cardiovascular Institute Hospital,Tokyo,Japan
26193,Institut national de recherche en informatique et en automatique,Tokyo,Japan
26195,Water Research Institute,Bari,Italy
26196,National Research Council,Bari,Italy
26197,National Archives and Records Administration,Washington,United States
26198,Harry S. Truman Presidential Library and Museum,Washington,United States
26199,University Hospital Llandough,Penarth,United Kingdom
26200,Cardiff and Vale University Health Board,Penarth,United Kingdom
26201,Plant Protection Institute,Budapest,Hungary
26202,Centre for Agricultural Research,Budapest,Hungary
26203,Muhammadiyah University of Ponorogo,Ponorogo,Indonesia
26204,"Institute of Molecular Biology, Academia Sinica",Taipei,Taiwan
26205,Academia Sinica,Taipei,Taiwan
26206,Institute for Legal Studies,Budapest,Hungary
26207,Centre for Social Sciences,Budapest,Hungary
26208,Winterthur Museum Garden and Library,Wilmington,United States
26209,Erzurum Technical University,Erzurum,Turkey
26210,Federal Reserve Bank of Cleveland,Cleveland,United States
26211,Federal Reserve,Cleveland,United States
26212,First Hospital of Jiaxing,Jiaxing,China
26213,Wuhan College,Wuhan,China
26214,Istituto delle Scienze Neurologiche di Bologna,Bologna,Italy
26215,Azienda USL di Bologna,Bologna,Italy
26216,Istituti di Ricovero e Cura a Carattere Scientifico,Bologna,Italy
26217,Institute of Informatics and Telematics,Pisa,Italy
26218,National Research Council,Pisa,Italy
26219,Delaware State University,Dover,United States
26220,J. Craig Venter Institute,La Jolla,United States
26221,Universitas Malahayati,Bandar Lampung,Indonesia
26222,Kansai Rosai Hospital,Amagasaki,Japan
26223,Samford University,Birmingham,United States
26224,Maritime University of Szczecin,Szczecin,Poland
26227,Institut de Chimie,Szczecin,Poland
26229,Peking University International Hospital,Beijing,China
26230,Peking University,Beijing,China
26231,Universidad de Manizales,Manizales,Colombia
26233,Universitas Muhammadiyah Purworejo,Purworejo,Indonesia
26234,Illinois Department of Natural Resources,Springfield,United States
26237,Unidad Ejecutora Lillo,Springfield,United States
26238,Kuban State Medical University,Krasnodar,Russia
26239,Chestnut Hill College,Philadelphia,United States
26240,Institute of Vegetables and Flowers,Beijing,China
26241,Chinese Academy of Agricultural Sciences,Beijing,China
26242,Penn Center for AIDS Research,Philadelphia,United States
26243,Children's Hospital of Philadelphia,Philadelphia,United States
26244,The Wistar Institute,Philadelphia,United States
26245,University of Pennsylvania,Philadelphia,United States
26247,Cohen Children's Medical Center,New Hyde Park,United States
26248,Long Island Jewish Medical Center,New Hyde Park,United States
26252,Public and Science,Stockholm,Sweden
26253,Ceinge Biotecnologie Avanzate (Italy),Naples,Italy
26254,Fafo Foundation,Oslo,Norway
26256,Al-Furat Al-Awsat Technical University,Najaf,Iraq
26257,Micron (United States),Boise,United States
26258,Micron (Italy),Boise,United States
26259,Micron (Japan),Boise,United States
26260,Micron (Singapore),Boise,United States
26263,Inserm,Boise,United States
26265,Institut des Sciences Biologiques,Boise,United States
26266,Lavrentyev Institute of Hydrodynamics,Novosibirsk,Russia
26267,"Department of Energy, Engineering, Mechanics and Control Processes",Novosibirsk,Russia
26268,Siberian Branch of the Russian Academy of Sciences,Novosibirsk,Russia
26270,Agricultural Institute,Novosibirsk,Russia
26271,Institute for Soil Sciences,Novosibirsk,Russia
26272,Institute for Veterinary Medical Research,Novosibirsk,Russia
26273,Plant Protection Institute,Novosibirsk,Russia
26274,Adana Science and Technology University,Adana,Turkey
26275,Applied Materials (United States),Santa Clara,United States
26276,Applied Materials (Germany),Santa Clara,United States
26277,Applied Materials (Israel),Santa Clara,United States
26278,Applied Materials (Singapore),Santa Clara,United States
26279,Applied Materials (United Kingdom),Santa Clara,United States
26280,Purple Mountain Laboratories,Nanjing,China
26281,Italian Society of Physiotherapy,Florence,Italy
26282,Association for Computing Machinery,New York,United States
26283,Lowell Observatory,Flagstaff,United States
26284,Institute of Laser Physics,Novosibirsk,Russia
26285,Physical Sciences Division,Novosibirsk,Russia
26286,Northwest Institute For Non-Ferrous Metal Research,Xi'an,China
26287,Morristown Medical Center,Morristown,United States
26288,Atlantic Health System,Morristown,United States
26289,Norwegian Meteorological Institute,Oslo,Norway
26290,Zhejiang Industry Polytechnic College,Shaoxing,China
26291,Universitas Islam Kadiri,Kediri,Indonesia
26292,Anna Needs Neuroblastoma Answers,Zionsville,United States
26293,Institute of Electrophysics,Yekaterinburg,Russia
26294,Ural Branch of the Russian Academy of Sciences,Yekaterinburg,Russia
26295,Islamic University of Madinah,Medina,Saudi Arabia
26296,Hospital Virgen de la Salud,Toledo,Spain
26297,Complejo Hospitalario Universitario de Toledo,Toledo,Spain
26298,UC Irvine Health,Orange,United States
26299,"University of California, Irvine Medical Center",Orange,United States
26300,UPMC Health System,Pittsburgh,United States
26301,University of Pittsburgh Medical Center,Pittsburgh,United States
26302,Hospital Universitario Severo Ochoa,Madrid,Spain
26303,Comunidad de Madrid,Madrid,Spain
26304,North Central College,Naperville,United States
26305,Institute of Astrophysics and Space Sciences,Porto,Portugal
26306,Hospital Braga,Braga,Portugal
26307,Institute of Applied Biochemistry,Gifu City,Japan
26309,Institut des Sciences Humaines et Sociales,Gifu City,Japan
26313,Hospital Universitario de Guadalajara,Guadalajara,Spain
26314,Servicio de Salud de Castilla La Mancha,Guadalajara,Spain
26316,Institute for Single Crystals,Kharkiv,Ukraine
26317,National Academy of Sciences of Ukraine,Kharkiv,Ukraine
26318,Fujita Health University Hospital,Nagoya,Japan
26319,Fujita Health University,Nagoya,Japan
26320,Nuclear Materials Authority,Cairo,Egypt
26321,Mahatma Gandhi Medical College and Research Institute,Puducherry,India
26322,Sri Balaji Vidyapeeth University,Puducherry,India
26323,Kanto Gakuin University,Yokohama,Japan
26324,O.M. Beketov National University of Urban Economy in Kharkiv,Kharkiv,Ukraine
26325,Institut de Psychiatrie et Neurosciences de Paris,Paris,France
26329,Tel Hai Academic College,Kiryat Shmona,Israel
26330,Tula State University,Tula,Russia
26331,Hochschule Bonn-Rhein-Sieg,Sankt Augustin,Germany
26332,Bonn Aachen International Center for Information Technology,Sankt Augustin,Germany
26334,Instituto Federal Sul-rio-grandense,Pelotas,Brazil
26335,Nashville Oncology Associates,Nashville,United States
26336,Monterey Bay Aquarium Research Institute,Castroville,United States
26337,Deutsche Telekom (Germany),Bonn,Germany
26338,Deutsche Telekom (Austria),Bonn,Germany
26339,Deutsche Telekom (Czechia),Bonn,Germany
26340,Deutsche Telekom (Hungary),Bonn,Germany
26341,Deutsche Telekom (Poland),Bonn,Germany
26342,Deutsche Telekom (Singapore),Bonn,Germany
26343,Deutsche Telekom (Slovakia),Bonn,Germany
26344,Deutsche Telekom (South Africa),Bonn,Germany
26345,Deutsche Telekom (Spain),Bonn,Germany
26346,Deutsche Telekom (United Kingdom),Bonn,Germany
26347,Ca' Foncello Hospital,Treviso,Italy
26351,Royal Institution of Great Britain,London,United Kingdom
26352,Institut des Nanotechnologies de Lyon,Lyon,France
26358,R. G. Kar Medical College and Hospital,Kolkata,India
26359,West Bengal University of Health Sciences,Kolkata,India
26360,University of Calcutta,Kolkata,India
26361,German Federal Environment Agency,Dessau,Germany
26362,Azienda Ospedaliera di Padova,Padova,Italy
26363,Centre for Nursing Innovation,London,United Kingdom
26365,Centre d'Immunologie et des Maladies Infectieuses,Paris,France
26366,Inserm,Paris,France
26367,Institut des Sciences Biologiques,Paris,France
26370,Secretaria do Meio Ambiente,Paris,France
26371,RIKEN BNL Research Center,Upton,United States
26372,Brookhaven National Laboratory,Upton,United States
26373,RIKEN,Upton,United States
26374,Auburn University at Montgomery,Montgomery,United States
26375,Auburn University System,Montgomery,United States
26378,Centre Hospitalier du Mans,Le Mans,France
26379,National Academy of Educational Sciences of Ukraine,Kyiv,Ukraine
26380,Pontifical Catholic University of Puerto Rico,Ponce,Puerto Rico
26381,Winthrop University,Rock Hill,United States
26382,Winthrop-University Hospital,Rock Hill,United States
26384,Orygen Youth Health,Footscray,Australia
26385,ZNA Middelheim Hospital,Antwerp,Belgium
26386,Indira Gandhi Medical College,Shimla,India
26387,Clinique Pasteur,Toulouse,France
26388,Federal Reserve Bank of Chicago,Chicago,United States
26389,Federal Reserve,Chicago,United States
26392,Institut de Chimie,Chicago,United States
26394,Nvidia (United States),Santa Clara,United States
26395,Nvidia (United Kingdom),Santa Clara,United States
26396,Telefonica Research and Development,Madrid,Spain
26399,University of Wisconsin System,Madrid,Spain
26400,Fish Physiology and Genomics Institute,Rennes,France
26401,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",Rennes,France
26403,Centre d'Etudes Prospectives et d'Informations Internationales,Paris,France
26404,Emory Healthcare,Atlanta,United States
26405,Emory Clinic,Atlanta,United States
26406,Emory Eye Center,Atlanta,United States
26407,Emory Rehabilitation Hospital,Atlanta,United States
26408,Emory University Hospital,Atlanta,United States
26409,Emory University Hospital Midtown,Atlanta,United States
26410,Emory University Orthopaedics and Spine Hospital,Atlanta,United States
26411,Saint Joseph's Hospital,Atlanta,United States
26412,Korle Bu Teaching Hospital,Accra,Ghana
26413,University of Ghana,Accra,Ghana
26414,Hypertension Institute,Nashville,United States
26415,Universitas Putera Batam,Batam,Indonesia
26416,BMW Group (Germany),Munich,Germany
26417,BMW (Germany),Munich,Germany
26418,Max Super Speciality Hospital,Delhi,India
26419,Max Healthcare,Delhi,India
26420,Electronic Navigation Research Institute,Tokyo,Japan
26421,Saint John's Health Center,Santa Monica,United States
26422,Providence Health & Services,Santa Monica,United States
26423,Sustainable Europe Research Institute,Cologne,Germany
26424,Royal Military Academy,Brussels,Belgium
26425,Hunan First Normal University,Changsha,China
26427,Universitas Ciputra,Surabaya,Indonesia
26428,German Jordanian University,Amman,Jordan
26429,United Church of Christ,Cleveland,United States
26430,Cedar Crest College,Cleveland,United States
26431,Dillard University,Cleveland,United States
26432,Heze University,Heze,China
26433,Creative Research Enterprises (United States),Pleasanton,United States
